event_id,activity,timestamp,object_ids,attr__quantity,attr__unit,attr__value,attr__currency,attr__material,attr__movement_type,attr__billing_category
e2803,Create Goods Movement (from Delivery),2021-01-10T06:07:18+00:00,0087000927;4900000327,1.0,ST,632.54,EUR,P-101,601, 
e2804,Create Goods Movement (from Delivery),2021-01-10T06:07:18+00:00,0087000927;0100927000,0.0,ST,0.0,EUR,P-100, , 
e2805,Create Invoice (from Order),2021-01-10T06:07:19+00:00,0005004786;0090040922,1.0,ST,2679.2,EUR, , ,L
e2806,Create Invoice (from Order),2021-01-10T06:07:19+00:00,0005004786;0090040922,0.0,ST,0.0,EUR, , ,L
e2807,Create Invoice (from Delivery),2021-01-10T06:07:19+00:00,0087000927;0090040922,1.0,ST,2679.2,EUR, , ,L
e2808,Create Invoice (from Delivery),2021-01-10T06:07:19+00:00,0087000927;0090040922,0.0,ST,0.0,EUR, , ,L
e1672,Create Goods Movement (from Order),2021-01-10T06:08:06+00:00,0005004787;4900000328,1.0,ST,632.54,EUR,P-101,601, 
e1673,Create Goods Movement (from Order),2021-01-10T06:08:06+00:00,0005004787;0100928000,0.0,ST,0.0,EUR,P-100, , 
e1674,Create Goods Movement (from Delivery),2021-01-10T06:08:06+00:00,0087000928;4900000328,1.0,ST,632.54,EUR,P-101,601, 
e1675,Create Goods Movement (from Delivery),2021-01-10T06:08:06+00:00,0087000928;0100928000,0.0,ST,0.0,EUR,P-100, , 
e2489,Create Invoice (from Order),2021-01-10T06:08:07+00:00,0005004787;0090040923,1.0,ST,2705.99,EUR, , ,L
e2490,Create Invoice (from Order),2021-01-10T06:08:07+00:00,0005004787;0090040923,0.0,ST,0.0,EUR, , ,L
e2491,Create Invoice (from Delivery),2021-01-10T06:08:07+00:00,0087000928;0090040923,1.0,ST,2705.99,EUR, , ,L
e2492,Create Invoice (from Delivery),2021-01-10T06:08:07+00:00,0087000928;0090040923,0.0,ST,0.0,EUR, , ,L
e2809,Create Goods Movement (from Order),2021-01-10T06:08:52+00:00,0005004788;4900000329,1.0,ST,632.54,EUR,P-101,601, 
e2810,Create Goods Movement (from Order),2021-01-10T06:08:52+00:00,0005004788;0100929000,0.0,ST,0.0,EUR,P-100, , 
e2811,Create Goods Movement (from Delivery),2021-01-10T06:08:52+00:00,0087000929;4900000329,1.0,ST,632.54,EUR,P-101,601, 
e2812,Create Goods Movement (from Delivery),2021-01-10T06:08:52+00:00,0087000929;0100929000,0.0,ST,0.0,EUR,P-100, , 
e2813,Create Invoice (from Order),2021-01-10T06:08:53+00:00,0005004788;0090040924,1.0,ST,2679.2,EUR, , ,L
e2814,Create Invoice (from Order),2021-01-10T06:08:53+00:00,0005004788;0090040924,0.0,ST,0.0,EUR, , ,L
e2815,Create Invoice (from Delivery),2021-01-10T06:08:53+00:00,0087000929;0090040924,1.0,ST,2679.2,EUR, , ,L
e2816,Create Invoice (from Delivery),2021-01-10T06:08:53+00:00,0087000929;0090040924,0.0,ST,0.0,EUR, , ,L
e2817,Create Goods Movement (from Order),2021-01-10T06:09:29+00:00,0005004789;4900000330,1.0,ST,632.54,EUR,P-101,601, 
e2818,Create Goods Movement (from Order),2021-01-10T06:09:29+00:00,0005004789;0100930000,0.0,ST,0.0,EUR,P-100, , 
e2819,Create Goods Movement (from Delivery),2021-01-10T06:09:29+00:00,0087000930;4900000330,1.0,ST,632.54,EUR,P-101,601, 
e2820,Create Goods Movement (from Delivery),2021-01-10T06:09:29+00:00,0087000930;0100930000,0.0,ST,0.0,EUR,P-100, , 
e2821,Create Invoice (from Order),2021-01-10T06:09:30+00:00,0005004789;0090040925,1.0,ST,2705.99,EUR, , ,L
e2822,Create Invoice (from Order),2021-01-10T06:09:30+00:00,0005004789;0090040925,0.0,ST,0.0,EUR, , ,L
e2823,Create Invoice (from Delivery),2021-01-10T06:09:30+00:00,0087000930;0090040925,1.0,ST,2705.99,EUR, , ,L
e2824,Create Invoice (from Delivery),2021-01-10T06:09:30+00:00,0087000930;0090040925,0.0,ST,0.0,EUR, , ,L
e2825,Create Goods Movement (from Order),2021-01-10T06:10:06+00:00,0005004790;4900000331,1.0,ST,632.54,EUR,P-101,601, 
e2935,Create Goods Movement (from Order),2021-01-10T06:10:06+00:00,0005004790;0100931000,0.0,ST,0.0,EUR,P-100, , 
e2936,Create Goods Movement (from Delivery),2021-01-10T06:10:06+00:00,0087000931;4900000331,1.0,ST,632.54,EUR,P-101,601, 
e2937,Create Goods Movement (from Delivery),2021-01-10T06:10:06+00:00,0087000931;0100931000,0.0,ST,0.0,EUR,P-100, , 
e2938,Create Invoice (from Order),2021-01-10T06:10:07+00:00,0005004790;0090040926,1.0,ST,2705.99,EUR, , ,L
e2939,Create Invoice (from Order),2021-01-10T06:10:07+00:00,0005004790;0090040926,0.0,ST,0.0,EUR, , ,L
e2940,Create Invoice (from Delivery),2021-01-10T06:10:07+00:00,0087000931;0090040926,1.0,ST,2705.99,EUR, , ,L
e2941,Create Invoice (from Delivery),2021-01-10T06:10:07+00:00,0087000931;0090040926,0.0,ST,0.0,EUR, , ,L
e2493,Create Invoice (from Order),2021-01-10T06:11:22+00:00,0005004791;0090040927,2.0,ST,5358.4,EUR, , ,L
e2494,Create Invoice (from Order),2021-01-10T06:11:22+00:00,0005004791;0090040927,0.0,ST,0.0,EUR, , ,L
e2495,Create Invoice (from Delivery),2021-01-10T06:11:22+00:00,0087000932;0090040927,2.0,ST,5358.4,EUR, , ,L
e2496,Create Invoice (from Delivery),2021-01-10T06:11:22+00:00,0087000932;0090040927,0.0,ST,0.0,EUR, , ,L
e2942,Create Goods Movement (from Order),2021-01-10T06:11:22+00:00,0005004791;4900000332,2.0,ST,1265.08,EUR,P-101,601, 
e2943,Create Goods Movement (from Order),2021-01-10T06:11:22+00:00,0005004791;0100932000,0.0,ST,0.0,EUR,P-100, , 
e2944,Create Goods Movement (from Delivery),2021-01-10T06:11:22+00:00,0087000932;4900000332,2.0,ST,1265.08,EUR,P-101,601, 
e2945,Create Goods Movement (from Delivery),2021-01-10T06:11:22+00:00,0087000932;0100932000,0.0,ST,0.0,EUR,P-100, , 
e2946,Create Goods Movement (from Order),2021-01-10T06:11:47+00:00,0005004792;4900000333,1.0,ST,632.54,EUR,P-101,601, 
e2947,Create Goods Movement (from Order),2021-01-10T06:11:47+00:00,0005004792;0100933000,0.0,ST,0.0,EUR,P-100, , 
e2948,Create Goods Movement (from Delivery),2021-01-10T06:11:47+00:00,0087000933;4900000333,1.0,ST,632.54,EUR,P-101,601, 
e2949,Create Goods Movement (from Delivery),2021-01-10T06:11:47+00:00,0087000933;0100933000,0.0,ST,0.0,EUR,P-100, , 
e2950,Create Invoice (from Order),2021-01-10T06:11:48+00:00,0005004792;0090040928,1.0,ST,2679.2,EUR, , ,L
e2951,Create Invoice (from Order),2021-01-10T06:11:48+00:00,0005004792;0090040928,0.0,ST,0.0,EUR, , ,L
e2952,Create Invoice (from Delivery),2021-01-10T06:11:48+00:00,0087000933;0090040928,1.0,ST,2679.2,EUR, , ,L
e2953,Create Invoice (from Delivery),2021-01-10T06:11:48+00:00,0087000933;0090040928,0.0,ST,0.0,EUR, , ,L
e2954,Create Goods Movement (from Order),2021-01-10T06:12:24+00:00,0005004793;4900000334,2.0,ST,1265.08,EUR,P-101,601, 
e2955,Create Goods Movement (from Order),2021-01-10T06:12:24+00:00,0005004793;0100934000,0.0,ST,0.0,EUR,P-100, , 
e2956,Create Goods Movement (from Delivery),2021-01-10T06:12:24+00:00,0087000934;4900000334,2.0,ST,1265.08,EUR,P-101,601, 
e2957,Create Goods Movement (from Delivery),2021-01-10T06:12:24+00:00,0087000934;0100934000,0.0,ST,0.0,EUR,P-100, , 
e1484,Create Invoice (from Delivery),2021-01-10T06:12:25+00:00,0087000934;0090040929,0.0,ST,0.0,EUR, , ,L
e2958,Create Invoice (from Order),2021-01-10T06:12:25+00:00,0005004793;0090040929,2.0,ST,5358.4,EUR, , ,L
e2959,Create Invoice (from Order),2021-01-10T06:12:25+00:00,0005004793;0090040929,0.0,ST,0.0,EUR, , ,L
e2960,Create Invoice (from Delivery),2021-01-10T06:12:25+00:00,0087000934;0090040929,2.0,ST,5358.4,EUR, , ,L
e1485,Create Goods Movement (from Order),2021-01-10T06:13:01+00:00,0005004794;4900000335,1.0,ST,632.54,EUR,P-101,601, 
e1486,Create Goods Movement (from Order),2021-01-10T06:13:01+00:00,0005004794;0100935000,0.0,ST,0.0,EUR,P-100, , 
e1487,Create Goods Movement (from Delivery),2021-01-10T06:13:01+00:00,0087000935;4900000335,1.0,ST,632.54,EUR,P-101,601, 
e1488,Create Goods Movement (from Delivery),2021-01-10T06:13:01+00:00,0087000935;0100935000,0.0,ST,0.0,EUR,P-100, , 
e1489,Create Invoice (from Order),2021-01-10T06:13:01+00:00,0005004794;0090040930,1.0,ST,2705.99,EUR, , ,L
e1490,Create Invoice (from Order),2021-01-10T06:13:01+00:00,0005004794;0090040930,0.0,ST,0.0,EUR, , ,L
e1491,Create Invoice (from Delivery),2021-01-10T06:13:01+00:00,0087000935;0090040930,1.0,ST,2705.99,EUR, , ,L
e1676,Create Invoice (from Delivery),2021-01-10T06:13:01+00:00,0087000935;0090040930,0.0,ST,0.0,EUR, , ,L
e2497,Create Goods Movement (from Order),2021-01-10T06:13:48+00:00,0005004795;4900000336,2.0,ST,1265.08,EUR,P-101,601, 
e2498,Create Goods Movement (from Order),2021-01-10T06:13:48+00:00,0005004795;0100936000,0.0,ST,0.0,EUR,P-100, , 
e2499,Create Goods Movement (from Delivery),2021-01-10T06:13:48+00:00,0087000936;4900000336,2.0,ST,1265.08,EUR,P-101,601, 
e2500,Create Goods Movement (from Delivery),2021-01-10T06:13:48+00:00,0087000936;0100936000,0.0,ST,0.0,EUR,P-100, , 
e2501,Create Invoice (from Order),2021-01-10T06:13:49+00:00,0005004795;0090040931,2.0,ST,5411.98,EUR, , ,L
e2581,Create Invoice (from Order),2021-01-10T06:13:49+00:00,0005004795;0090040931,0.0,ST,0.0,EUR, , ,L
e2582,Create Invoice (from Delivery),2021-01-10T06:13:49+00:00,0087000936;0090040931,2.0,ST,5411.98,EUR, , ,L
e2583,Create Invoice (from Delivery),2021-01-10T06:13:49+00:00,0087000936;0090040931,0.0,ST,0.0,EUR, , ,L
e2584,Create Goods Movement (from Order),2021-01-10T06:14:57+00:00,0005004796;4900000337,2.0,ST,1265.08,EUR,P-101,601, 
e2585,Create Goods Movement (from Order),2021-01-10T06:14:57+00:00,0005004796;0100937000,0.0,ST,0.0,EUR,P-100, , 
e2586,Create Goods Movement (from Delivery),2021-01-10T06:14:57+00:00,0087000937;4900000337,2.0,ST,1265.08,EUR,P-101,601, 
e2587,Create Goods Movement (from Delivery),2021-01-10T06:14:57+00:00,0087000937;0100937000,0.0,ST,0.0,EUR,P-100, , 
e2588,Create Invoice (from Order),2021-01-10T06:14:58+00:00,0005004796;0090040932,2.0,ST,5358.4,EUR, , ,L
e2589,Create Invoice (from Order),2021-01-10T06:14:58+00:00,0005004796;0090040932,0.0,ST,0.0,EUR, , ,L
e2590,Create Invoice (from Delivery),2021-01-10T06:14:58+00:00,0087000937;0090040932,2.0,ST,5358.4,EUR, , ,L
e2591,Create Invoice (from Delivery),2021-01-10T06:14:58+00:00,0087000937;0090040932,0.0,ST,0.0,EUR, , ,L
e2592,Create Goods Movement (from Order),2021-01-10T06:15:33+00:00,0005004797;4900000338,2.0,ST,1265.08,EUR,P-101,601, 
e2593,Create Goods Movement (from Order),2021-01-10T06:15:33+00:00,0005004797;0100938000,0.0,ST,0.0,EUR,P-100, , 
e2594,Create Goods Movement (from Delivery),2021-01-10T06:15:33+00:00,0087000938;4900000338,2.0,ST,1265.08,EUR,P-101,601, 
e2595,Create Goods Movement (from Delivery),2021-01-10T06:15:33+00:00,0087000938;0100938000,0.0,ST,0.0,EUR,P-100, , 
e2596,Create Invoice (from Order),2021-01-10T06:15:34+00:00,0005004797;0090040933,2.0,ST,5358.4,EUR, , ,L
e2597,Create Invoice (from Order),2021-01-10T06:15:34+00:00,0005004797;0090040933,0.0,ST,0.0,EUR, , ,L
e2598,Create Invoice (from Delivery),2021-01-10T06:15:34+00:00,0087000938;0090040933,2.0,ST,5358.4,EUR, , ,L
e2599,Create Invoice (from Delivery),2021-01-10T06:15:34+00:00,0087000938;0090040933,0.0,ST,0.0,EUR, , ,L
e2600,Create Goods Movement (from Order),2021-01-10T06:16:08+00:00,0005004798;4900000339,1.0,ST,632.54,EUR,P-101,601, 
e2601,Create Goods Movement (from Order),2021-01-10T06:16:08+00:00,0005004798;0100939000,0.0,ST,0.0,EUR,P-100, , 
e2602,Create Goods Movement (from Delivery),2021-01-10T06:16:08+00:00,0087000939;4900000339,1.0,ST,632.54,EUR,P-101,601, 
e2603,Create Goods Movement (from Delivery),2021-01-10T06:16:08+00:00,0087000939;0100939000,0.0,ST,0.0,EUR,P-100, , 
e1921,Create Invoice (from Order),2021-01-10T06:16:09+00:00,0005004798;0090040934,0.0,ST,0.0,EUR, , ,L
e1922,Create Invoice (from Delivery),2021-01-10T06:16:09+00:00,0087000939;0090040934,1.0,ST,2679.2,EUR, , ,L
e1923,Create Invoice (from Delivery),2021-01-10T06:16:09+00:00,0087000939;0090040934,0.0,ST,0.0,EUR, , ,L
e2604,Create Invoice (from Order),2021-01-10T06:16:09+00:00,0005004798;0090040934,1.0,ST,2679.2,EUR, , ,L
e1924,Create Goods Movement (from Order),2021-01-10T06:16:44+00:00,0005004799;4900000340,1.0,ST,632.54,EUR,P-101,601, 
e1925,Create Goods Movement (from Order),2021-01-10T06:16:44+00:00,0005004799;0100940000,0.0,ST,0.0,EUR,P-100, , 
e1926,Create Goods Movement (from Delivery),2021-01-10T06:16:44+00:00,0087000940;4900000340,1.0,ST,632.54,EUR,P-101,601, 
e1927,Create Goods Movement (from Delivery),2021-01-10T06:16:44+00:00,0087000940;0100940000,0.0,ST,0.0,EUR,P-100, , 
e1928,Create Invoice (from Order),2021-01-10T06:16:45+00:00,0005004799;0090040935,1.0,ST,2679.2,EUR, , ,L
e1929,Create Invoice (from Order),2021-01-10T06:16:45+00:00,0005004799;0090040935,0.0,ST,0.0,EUR, , ,L
e1930,Create Invoice (from Delivery),2021-01-10T06:16:45+00:00,0087000940;0090040935,1.0,ST,2679.2,EUR, , ,L
e1931,Create Invoice (from Delivery),2021-01-10T06:16:45+00:00,0087000940;0090040935,0.0,ST,0.0,EUR, , ,L
e1677,Create Goods Movement (from Order),2021-01-10T06:17:09+00:00,0005004800;4900000341,1.0,ST,632.54,EUR,P-101,601, 
e1678,Create Goods Movement (from Order),2021-01-10T06:17:09+00:00,0005004800;0100941000,0.0,ST,0.0,EUR,P-100, , 
e1679,Create Goods Movement (from Delivery),2021-01-10T06:17:09+00:00,0087000941;4900000341,1.0,ST,632.54,EUR,P-101,601, 
e1680,Create Goods Movement (from Delivery),2021-01-10T06:17:09+00:00,0087000941;0100941000,0.0,ST,0.0,EUR,P-100, , 
e1932,Create Invoice (from Order),2021-01-10T06:17:10+00:00,0005004800;0090040936,1.0,ST,2679.2,EUR, , ,L
e1933,Create Invoice (from Order),2021-01-10T06:17:10+00:00,0005004800;0090040936,0.0,ST,0.0,EUR, , ,L
e1934,Create Invoice (from Delivery),2021-01-10T06:17:10+00:00,0087000941;0090040936,1.0,ST,2679.2,EUR, , ,L
e1935,Create Invoice (from Delivery),2021-01-10T06:17:10+00:00,0087000941;0090040936,0.0,ST,0.0,EUR, , ,L
e1936,Create Invoice (from Order),2021-01-10T06:17:35+00:00,0005004801;0090040937,1.0,ST,2679.2,EUR, , ,L
e1937,Create Invoice (from Order),2021-01-10T06:17:35+00:00,0005004801;0090040937,0.0,ST,0.0,EUR, , ,L
e1938,Create Invoice (from Delivery),2021-01-10T06:17:35+00:00,0087000942;0090040937,1.0,ST,2679.2,EUR, , ,L
e1939,Create Invoice (from Delivery),2021-01-10T06:17:35+00:00,0087000942;0090040937,0.0,ST,0.0,EUR, , ,L
e2605,Create Goods Movement (from Order),2021-01-10T06:17:35+00:00,0005004801;4900000342,1.0,ST,632.54,EUR,P-101,601, 
e2606,Create Goods Movement (from Order),2021-01-10T06:17:35+00:00,0005004801;0100942000,0.0,ST,0.0,EUR,P-100, , 
e2607,Create Goods Movement (from Delivery),2021-01-10T06:17:35+00:00,0087000942;4900000342,1.0,ST,632.54,EUR,P-101,601, 
e2608,Create Goods Movement (from Delivery),2021-01-10T06:17:35+00:00,0087000942;0100942000,0.0,ST,0.0,EUR,P-100, , 
e1940,Create Goods Movement (from Order),2021-01-10T06:18:47+00:00,0005004802;4900000343,1.0,ST,632.54,EUR,P-101,601, 
e1941,Create Goods Movement (from Order),2021-01-10T06:18:47+00:00,0005004802;0100943000,0.0,ST,0.0,EUR,P-100, , 
e1942,Create Goods Movement (from Delivery),2021-01-10T06:18:47+00:00,0087000943;4900000343,1.0,ST,632.54,EUR,P-101,601, 
e1943,Create Goods Movement (from Delivery),2021-01-10T06:18:47+00:00,0087000943;0100943000,0.0,ST,0.0,EUR,P-100, , 
e1681,Create Invoice (from Order),2021-01-10T06:18:48+00:00,0005004802;0090040938,1.0,ST,2705.99,EUR, , ,L
e1682,Create Invoice (from Order),2021-01-10T06:18:48+00:00,0005004802;0090040938,0.0,ST,0.0,EUR, , ,L
e1683,Create Invoice (from Delivery),2021-01-10T06:18:48+00:00,0087000943;0090040938,1.0,ST,2705.99,EUR, , ,L
e1684,Create Invoice (from Delivery),2021-01-10T06:18:48+00:00,0087000943;0090040938,0.0,ST,0.0,EUR, , ,L
e1944,Create Goods Movement (from Order),2021-01-10T06:20:18+00:00,0005004803;4900000344,2.0,ST,1265.08,EUR,P-101,601, 
e1945,Create Goods Movement (from Order),2021-01-10T06:20:18+00:00,0005004803;0100944000,0.0,ST,0.0,EUR,P-100, , 
e1946,Create Goods Movement (from Delivery),2021-01-10T06:20:18+00:00,0087000944;4900000344,2.0,ST,1265.08,EUR,P-101,601, 
e1947,Create Goods Movement (from Delivery),2021-01-10T06:20:18+00:00,0087000944;0100944000,0.0,ST,0.0,EUR,P-100, , 
e1948,Create Invoice (from Order),2021-01-10T06:20:19+00:00,0005004803;0090040939,2.0,ST,5411.98,EUR, , ,L
e1949,Create Invoice (from Order),2021-01-10T06:20:19+00:00,0005004803;0090040939,0.0,ST,0.0,EUR, , ,L
e1950,Create Invoice (from Delivery),2021-01-10T06:20:19+00:00,0087000944;0090040939,2.0,ST,5411.98,EUR, , ,L
e1951,Create Invoice (from Delivery),2021-01-10T06:20:19+00:00,0087000944;0090040939,0.0,ST,0.0,EUR, , ,L
e2609,Create Goods Movement (from Order),2021-01-10T06:20:43+00:00,0005004804;4900000345,1.0,ST,632.54,EUR,P-101,601, 
e2610,Create Goods Movement (from Order),2021-01-10T06:20:43+00:00,0005004804;0100945000,0.0,ST,0.0,EUR,P-100, , 
e2611,Create Goods Movement (from Delivery),2021-01-10T06:20:43+00:00,0087000945;4900000345,1.0,ST,632.54,EUR,P-101,601, 
e2612,Create Goods Movement (from Delivery),2021-01-10T06:20:43+00:00,0087000945;0100945000,0.0,ST,0.0,EUR,P-100, , 
e2613,Create Invoice (from Order),2021-01-10T06:20:44+00:00,0005004804;0090040940,1.0,ST,2679.2,EUR, , ,L
e2614,Create Invoice (from Order),2021-01-10T06:20:44+00:00,0005004804;0090040940,0.0,ST,0.0,EUR, , ,L
e2615,Create Invoice (from Delivery),2021-01-10T06:20:44+00:00,0087000945;0090040940,1.0,ST,2679.2,EUR, , ,L
e2616,Create Invoice (from Delivery),2021-01-10T06:20:44+00:00,0087000945;0090040940,0.0,ST,0.0,EUR, , ,L
e2617,Create Goods Movement (from Order),2021-01-10T06:21:24+00:00,0005004805;4900000346,1.0,ST,632.54,EUR,P-101,601, 
e2618,Create Goods Movement (from Order),2021-01-10T06:21:24+00:00,0005004805;0100946000,0.0,ST,0.0,EUR,P-100, , 
e2619,Create Goods Movement (from Delivery),2021-01-10T06:21:24+00:00,0087000946;4900000346,1.0,ST,632.54,EUR,P-101,601, 
e2620,Create Goods Movement (from Delivery),2021-01-10T06:21:24+00:00,0087000946;0100946000,0.0,ST,0.0,EUR,P-100, , 
e2621,Create Invoice (from Order),2021-01-10T06:21:25+00:00,0005004805;0090040941,1.0,ST,2679.2,EUR, , ,L
e2622,Create Invoice (from Order),2021-01-10T06:21:25+00:00,0005004805;0090040941,0.0,ST,0.0,EUR, , ,L
e2623,Create Invoice (from Delivery),2021-01-10T06:21:25+00:00,0087000946;0090040941,1.0,ST,2679.2,EUR, , ,L
e2624,Create Invoice (from Delivery),2021-01-10T06:21:25+00:00,0087000946;0090040941,0.0,ST,0.0,EUR, , ,L
e2625,Create Goods Movement (from Order),2021-01-10T06:22:22+00:00,0005004806;4900000347,1.0,ST,632.54,EUR,P-101,601, 
e2626,Create Goods Movement (from Order),2021-01-10T06:22:22+00:00,0005004806;0100947000,0.0,ST,0.0,EUR,P-100, , 
e2627,Create Goods Movement (from Delivery),2021-01-10T06:22:22+00:00,0087000947;4900000347,1.0,ST,632.54,EUR,P-101,601, 
e2628,Create Goods Movement (from Delivery),2021-01-10T06:22:22+00:00,0087000947;0100947000,0.0,ST,0.0,EUR,P-100, , 
e2629,Create Invoice (from Order),2021-01-10T06:22:23+00:00,0005004806;0090040942,1.0,ST,2679.2,EUR, , ,L
e2630,Create Invoice (from Order),2021-01-10T06:22:23+00:00,0005004806;0090040942,0.0,ST,0.0,EUR, , ,L
e2631,Create Invoice (from Delivery),2021-01-10T06:22:23+00:00,0087000947;0090040942,1.0,ST,2679.2,EUR, , ,L
e2632,Create Invoice (from Delivery),2021-01-10T06:22:23+00:00,0087000947;0090040942,0.0,ST,0.0,EUR, , ,L
e2633,Create Goods Movement (from Order),2021-01-10T06:23:20+00:00,0005004807;4900000348,2.0,ST,1265.08,EUR,P-101,601, 
e2634,Create Goods Movement (from Order),2021-01-10T06:23:20+00:00,0005004807;0100948000,0.0,ST,0.0,EUR,P-100, , 
e2635,Create Goods Movement (from Delivery),2021-01-10T06:23:20+00:00,0087000948;4900000348,2.0,ST,1265.08,EUR,P-101,601, 
e2636,Create Goods Movement (from Delivery),2021-01-10T06:23:20+00:00,0087000948;0100948000,0.0,ST,0.0,EUR,P-100, , 
e2637,Create Invoice (from Order),2021-01-10T06:23:21+00:00,0005004807;0090040943,2.0,ST,5411.98,EUR, , ,L
e2638,Create Invoice (from Order),2021-01-10T06:23:21+00:00,0005004807;0090040943,0.0,ST,0.0,EUR, , ,L
e2691,Create Invoice (from Delivery),2021-01-10T06:23:21+00:00,0087000948;0090040943,2.0,ST,5411.98,EUR, , ,L
e2692,Create Invoice (from Delivery),2021-01-10T06:23:21+00:00,0087000948;0090040943,0.0,ST,0.0,EUR, , ,L
e2693,Create Goods Movement (from Order),2021-01-10T06:23:46+00:00,0005004808;4900000349,1.0,ST,632.54,EUR,P-101,601, 
e2694,Create Goods Movement (from Order),2021-01-10T06:23:46+00:00,0005004808;0100949000,0.0,ST,0.0,EUR,P-100, , 
e2695,Create Goods Movement (from Delivery),2021-01-10T06:23:46+00:00,0087000949;4900000349,1.0,ST,632.54,EUR,P-101,601, 
e2696,Create Goods Movement (from Delivery),2021-01-10T06:23:46+00:00,0087000949;0100949000,0.0,ST,0.0,EUR,P-100, , 
e1685,Create Invoice (from Order),2021-01-10T06:23:47+00:00,0005004808;0090040944,1.0,ST,2679.2,EUR, , ,L
e2073,Create Invoice (from Order),2021-01-10T06:23:47+00:00,0005004808;0090040944,0.0,ST,0.0,EUR, , ,L
e2074,Create Invoice (from Delivery),2021-01-10T06:23:47+00:00,0087000949;0090040944,1.0,ST,2679.2,EUR, , ,L
e2075,Create Invoice (from Delivery),2021-01-10T06:23:47+00:00,0087000949;0090040944,0.0,ST,0.0,EUR, , ,L
e2076,Create Goods Movement (from Order),2021-01-10T06:24:12+00:00,0005004809;4900000350,1.0,ST,632.54,EUR,P-101,601, 
e2077,Create Goods Movement (from Order),2021-01-10T06:24:12+00:00,0005004809;0100950000,0.0,ST,0.0,EUR,P-100, , 
e2078,Create Goods Movement (from Delivery),2021-01-10T06:24:12+00:00,0087000950;4900000350,1.0,ST,632.54,EUR,P-101,601, 
e2079,Create Goods Movement (from Delivery),2021-01-10T06:24:12+00:00,0087000950;0100950000,0.0,ST,0.0,EUR,P-100, , 
e2080,Create Invoice (from Order),2021-01-10T06:24:13+00:00,0005004809;0090040945,1.0,ST,2679.2,EUR, , ,L
e2081,Create Invoice (from Order),2021-01-10T06:24:13+00:00,0005004809;0090040945,0.0,ST,0.0,EUR, , ,L
e2082,Create Invoice (from Delivery),2021-01-10T06:24:13+00:00,0087000950;0090040945,1.0,ST,2679.2,EUR, , ,L
e2083,Create Invoice (from Delivery),2021-01-10T06:24:13+00:00,0087000950;0090040945,0.0,ST,0.0,EUR, , ,L
e2084,Create Goods Movement (from Order),2021-01-10T06:24:49+00:00,0005004810;4900000351,1.0,ST,632.54,EUR,P-101,601, 
e2085,Create Goods Movement (from Order),2021-01-10T06:24:49+00:00,0005004810;0100951000,0.0,ST,0.0,EUR,P-100, , 
e2086,Create Goods Movement (from Delivery),2021-01-10T06:24:49+00:00,0087000951;4900000351,1.0,ST,632.54,EUR,P-101,601, 
e2087,Create Goods Movement (from Delivery),2021-01-10T06:24:49+00:00,0087000951;0100951000,0.0,ST,0.0,EUR,P-100, , 
e2697,Create Invoice (from Order),2021-01-10T06:24:49+00:00,0005004810;0090040946,1.0,ST,2705.99,EUR, , ,L
e2698,Create Invoice (from Order),2021-01-10T06:24:49+00:00,0005004810;0090040946,0.0,ST,0.0,EUR, , ,L
e2699,Create Invoice (from Delivery),2021-01-10T06:24:49+00:00,0087000951;0090040946,1.0,ST,2705.99,EUR, , ,L
e2700,Create Invoice (from Delivery),2021-01-10T06:24:49+00:00,0087000951;0090040946,0.0,ST,0.0,EUR, , ,L
e2701,Create Goods Movement (from Order),2021-01-10T06:25:14+00:00,0005004811;4900000352,1.0,ST,632.54,EUR,P-101,601, 
e2702,Create Goods Movement (from Order),2021-01-10T06:25:14+00:00,0005004811;0100952000,0.0,ST,0.0,EUR,P-100, , 
e2703,Create Goods Movement (from Delivery),2021-01-10T06:25:14+00:00,0087000952;4900000352,1.0,ST,632.54,EUR,P-101,601, 
e2704,Create Goods Movement (from Delivery),2021-01-10T06:25:14+00:00,0087000952;0100952000,0.0,ST,0.0,EUR,P-100, , 
e2705,Create Invoice (from Order),2021-01-10T06:25:16+00:00,0005004811;0090040947,1.0,ST,2679.2,EUR, , ,L
e2706,Create Invoice (from Order),2021-01-10T06:25:16+00:00,0005004811;0090040947,0.0,ST,0.0,EUR, , ,L
e2707,Create Invoice (from Delivery),2021-01-10T06:25:16+00:00,0087000952;0090040947,1.0,ST,2679.2,EUR, , ,L
e2708,Create Invoice (from Delivery),2021-01-10T06:25:16+00:00,0087000952;0090040947,0.0,ST,0.0,EUR, , ,L
e2725,Create Goods Movement (from Order),2021-01-10T06:26:08+00:00,0005004812;4900000353,2.0,ST,1265.08,EUR,P-101,601, 
e2726,Create Goods Movement (from Order),2021-01-10T06:26:08+00:00,0005004812;0100953000,0.0,ST,0.0,EUR,P-100, , 
e2727,Create Goods Movement (from Delivery),2021-01-10T06:26:08+00:00,0087000953;4900000353,2.0,ST,1265.08,EUR,P-101,601, 
e2728,Create Goods Movement (from Delivery),2021-01-10T06:26:08+00:00,0087000953;0100953000,0.0,ST,0.0,EUR,P-100, , 
e2709,Create Invoice (from Order),2021-01-10T06:26:09+00:00,0005004812;0090040948,2.0,ST,5358.4,EUR, , ,L
e2710,Create Invoice (from Order),2021-01-10T06:26:09+00:00,0005004812;0090040948,0.0,ST,0.0,EUR, , ,L
